"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"28",3,8.26488714200172,0,0,0.799,5000,204.24032606694,7.48033804771202,1.37,0.5,0.187,365,43.218772717892,42.026474827831,35.8681351267207,1,2.87816315549453,0.184114364576142,0.656370959407755,78.0150297370653,16.3072662469093,-60.5523504864557,0.00774500874942494
"29",3,12.7124927135567,0,0,0.799,5000,62.6291953545281,16.1254567126187,1.37,0.5,0.187,365,243.330952992206,43.0894142698194,44.9442951961647,1,2.85295537428617,0.00373246961752702,0.888824167192158,34.8552160427839,3.04544171865467,-61.1658674399596,0.00486969156700436
"30",3,18.2340662370993,0,0,0.799,5000,154.937773306755,7.51154038197664,1.37,0.5,0.187,365,65.4964761430078,97.1515947443366,42.1729967557191,1,3.05290846726528,0.209532649834846,0.756927603060431,90.4519777905871,9.76885939804899,-61.6068911466633,0.00592016509118706
"result.1",3,15.3766018647603,0,0,0.799,5000,81.6491040409268,3.30521134915689,1.37,0.5,0.187,365,34.5575120304686,144.420987704105,7.18,1,2.4920456269701,0.224193186221521,0.445927065156746,29.5844595804151,12.4888979449372,-58.6949442040318,0.00462684082780927
"result.2",3,19.9261238359665,0,0,0.799,5000,29.2734113904857,0.0738421538854371,1.37,0.5,0.187,365,14.1109334861925,185.640909549956,7.18,1,7.30468144993188,0.00253828417514452,0.882854235615592,970.312720931732,22.1866848607549,-54.659393276287,0.0487013919438656
"result.3",3,9.6286704388431,0,0,0.799,5000,160.06831536847,4.15098929993827,1.37,0.5,0.187,365,17.711288980776,163.337021104647,7.18,1,2.46413966805924,0.223708305576814,0.680062060099134,22.1271292765869,12.9929995481917,-58.0728276752686,0.00573371455121663
"result.4",3,8.7901929875352,0,0,0.799,5000,58.2765188072522,6.92384756937049,1.37,0.5,0.187,365,36.2644169285838,88.4544116499658,7.18,1,2.3497020586101,0.0891686370192305,0.475090650643003,29.8581427415193,5.8589663088926,-59.2355850964451,0.00280131015450377
"result.5",3,7.94571224461807,0,0,0.799,5000,170.746349721981,2.26716556317493,1.37,0.5,0.187,365,4.72765176999176,145.017038210644,7.18,1,2.76171344009857,0.236946911912054,0.792528836191,70.3884186610495,17.8678298838393,-60.9846782635153,0.0148546402581028
"result.6",3,21.2496505181308,0,0,0.799,5000,16.7997143230324,0.58088323785714,1.37,0.5,0.187,365,19.9251573038461,39.4287669172387,7.18,1,9.53196689516821,0.0645146144095813,0.831978288570652,29.6877691238627,6.62499089166005,-55.5008974929322,0.00429147772577966
"result.7",3,8.86392077039651,0,0,0.799,5000,119.360090694963,2.08419926946317,1.37,0.5,0.187,365,18.499476305667,98.4135437234172,7.18,1,2.54010922736375,0.217037778544797,0.984945070700793,28.2435374980998,12.7442113766667,-58.4183451862534,0.00658496682345497
"result.8",3,11.6889172259483,0,0,0.799,5000,66.581926228958,0.671875369604252,1.37,0.5,0.187,365,13.3922855961411,132.367369167635,7.18,1,2.57594389976098,0.148901880072257,0.691205393451746,29.7720091023172,23.9851373112824,-58.3873328543238,0.0102338079783557
"result.9",3,9.66095108011692,0,0,0.799,5000,74.3493660815693,1.3703670812498,1.37,0.5,0.187,365,6.52840603985311,326.614018015585,7.18,1,2.80029338879515,0.207548930612281,0.727077152582023,55.8849275807933,15.0699442916833,-60.4344332916194,0.0115980710884544
"result.10",3,24.3771986402871,0,0,0.799,5000,14.8395019482338,0.624297385515555,1.37,0.5,0.187,365,21.9787942314783,64.7990009032289,7.18,1,15.5126021600751,0.00936636648005116,0.862756900924149,33.9925029632492,6.18642831814045,-55.2255487239711,0.0131729474912992
"result.11",3,10.4901250211713,0,0,0.799,5000,101.127635601943,1.30620472889466,1.37,0.5,0.187,365,3.30463329239,157.054810599044,7.18,1,2.82012693031137,0.212655960766119,0.837757999964048,342.274449312737,16.1606791853822,-65.3787663915025,0.0238431644614662
"result.12",3,12.8566893887926,0,0,0.799,5000,105.935226470799,3.92290111316471,1.37,0.5,0.187,365,9.65769350045426,161.298054552611,7.18,1,2.64093890442986,0.219863903512715,0.370186667008063,34.7261168442398,15.3995986169682,-59.3899730550122,0.00682861619696786
"result.13",3,14.4297615504711,0,0,0.799,5000,101.764090370562,7.46990216034052,1.37,0.5,0.187,365,17.4913448370344,97.2344273205928,7.18,1,2.50157706116053,0.217840294989148,0.431188058952229,20.9395009916947,7.88334646256098,-58.3094197787167,0.00184307716190723
"result.14",3,15.9218728842727,0,0,0.799,5000,35.2392172820451,0.0995843477856067,1.37,0.5,0.187,365,12.4076663165649,98.3071285264236,7.18,1,6.52993625921862,0.0931299102990878,0.875532064737861,550.041123976088,23.934676853845,-54.3372127377226,0.0143725016429404
"result.15",3,16.4188233316918,0,0,0.799,5000,36.4347054250857,0.219615708856134,1.37,0.5,0.187,365,15.618110219061,68.9130661900376,7.18,1,6.08133620793465,0.202097657600353,0.921695613325493,65.2582824347634,17.0092395701731,-54.431971502199,0.0186427703399279
"result.16",3,14.8196668574879,0,0,0.799,5000,285.133104643116,35.4426802699542,1.37,0.5,0.187,365,20.9346097750729,57.185048235803,7.18,1,2.29384870780023,0.132683415012028,0.606274138606858,22.7299149048424,2.93142051246488,-58.8137951780287,0.00112047703457464
"result.17",3,13.6931115648539,0,0,0.799,5000,32.8462012844776,0.0875507457497714,1.37,0.5,0.187,365,9.53660905859887,51.5968021293848,7.18,1,7.0235557097572,0.0183630905155268,0.974721955474684,387.645345004586,20.2952295095017,-54.550353367116,0.0312864942426546
"result.18",3,18.9295753107083,0,0,0.799,5000,274.102990494291,2.42233277052608,1.37,0.5,0.187,365,5.80730714288821,176.750256020589,7.18,1,2.68274228345177,0.220010564996544,0.743061172822449,252.198272519023,20.3361834546809,-65.3717274642653,0.0382472396025486
"result.19",3,12.186015310672,0,0,0.799,5000,61.790383358217,5.6387444313467,1.37,0.5,0.187,365,20.2585312052344,118.919481793021,7.18,1,2.43721817516276,0.190660669827062,0.603180342938428,20.8644269522951,4.96639666821168,-58.1417414586697,0.00335539902868443
